"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State","count"
"36073",2019,"B17001I_ChildPov","Hispanic or Latino",51.1177347242921,19.2533208461623,37.6646597311222,"Orleans","Orleans County","New York",343
"36073",2020,"B17001B_ChildPov","Black or African American alone",30.4347826086957,39.6518019400394,130.284492088701,"Orleans","Orleans County","New York",63
"36073",2020,"B17001C_ChildPov","American Indian and Alaska Native alone",75,331.03373443402,441.378312578693,"Orleans","Orleans County","New York",18
"36073",2020,"B17001D_ChildPov","Asian alone",0,360.266567974326,NA,"Orleans","Orleans County","New York",0
"36073",2020,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2020,"B17001F_ChildPov","Some Other Race alone",88.2051282051282,61.4315310292869,69.6462125041334,"Orleans","Orleans County","New York",172
"36073",2020,"B17001G_ChildPov","Two or More Races",4.54545454545455,14.6365206435534,322.003454158175,"Orleans","Orleans County","New York",28
"36073",2020,"B17001H_ChildPov","White alone, not Hispanic or Latino",18.3027232425586,3.4194095204386,18.6825177604587,"Orleans","Orleans County","New York",1156
"36073",2020,"B17001I_ChildPov","Hispanic or Latino",40.3560830860534,17.7136671875222,43.8934253102572,"Orleans","Orleans County","New York",272
"36073",2021,"B17001B_ChildPov","Black or African American alone",24.5689655172414,39.4626134422296,160.619759975391,"Orleans","Orleans County","New York",57
"36073",2021,"B17001C_ChildPov","American Indian and Alaska Native alone",69.2307692307692,318.232916822117,459.669768743058,"Orleans","Orleans County","New York",18
"36073",2021,"B17001D_ChildPov","Asian alone",0,275.090422378586,NA,"Orleans","Orleans County","New York",0
"36073",2021,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2021,"B17001F_ChildPov","Some Other Race alone",85.3658536585366,57.3329275195577,67.1614293800533,"Orleans","Orleans County","New York",210
"36073",2021,"B17001G_ChildPov","Two or More Races",9.93031358885017,17.1042524445508,172.242822862669,"Orleans","Orleans County","New York",57
"36073",2021,"B17001H_ChildPov","White alone, not Hispanic or Latino",16.9411019632679,3.3896997711429,20.0087324808772,"Orleans","Orleans County","New York",1070
"36073",2021,"B17001I_ChildPov","Hispanic or Latino",47.4497681607419,23.2400145840723,48.9781414849992,"Orleans","Orleans County","New York",307
"36073",2022,"B17001B_ChildPov","Black or African American alone",25.9259259259259,39.7471431796865,153.310409407362,"Orleans","Orleans County","New York",70
"36073",2022,"B17001C_ChildPov","American Indian and Alaska Native alone",0,746.11419402967,NA,"Orleans","Orleans County","New York",0
"36073",2022,"B17001D_ChildPov","Asian alone",0,334.464983530542,NA,"Orleans","Orleans County","New York",0
"36073",2022,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2022,"B17001F_ChildPov","Some Other Race alone",64.9350649350649,89.0936541169626,137.204227340122,"Orleans","Orleans County","New York",100
"36073",2022,"B17001G_ChildPov","Two or More Races",12.7465857359636,16.4494733689373,129.050035120591,"Orleans","Orleans County","New York",84
"36073",2022,"B17001H_ChildPov","White alone, not Hispanic or Latino",15.6351263771873,3.44749235757505,22.0496609647184,"Orleans","Orleans County","New York",965
"36073",2022,"B17001I_ChildPov","Hispanic or Latino",21.765601217656,21.9948333693227,101.053185480035,"Orleans","Orleans County","New York",143
"36073",2023,"B17001B_ChildPov","Black or African American alone",40,75.7522716407871,189.380679101968,"Orleans","Orleans County","New York",58
"36073",2023,"B17001C_ChildPov","American Indian and Alaska Native alone",0,293.923773405628,NA,"Orleans","Orleans County","New York",0
"36073",2023,"B17001D_ChildPov","Asian alone",0,1212.43556529821,NA,"Orleans","Orleans County","New York",0
"36073",2023,"B17001E_ChildPov","Native Hawaiian and Other Pacific Islander alone",0,0,NA,"Orleans","Orleans County","New York",0
"36073",2023,"B17001F_ChildPov","Some Other Race alone",0,53.2938710021193,NA,"Orleans","Orleans County","New York",0
"36073",2023,"B17001G_ChildPov","Two or More Races",13.4872417982989,11.8523525484925,87.878253580264,"Orleans","Orleans County","New York",111
"36073",2023,"B17001H_ChildPov","White alone, not Hispanic or Latino",17.0823761076469,3.73526235134951,21.8661755707242,"Orleans","Orleans County","New York",1041
"36073",2023,"B17001I_ChildPov","Hispanic or Latino",14.3759873617694,16.3733997094195,113.894088088599,"Orleans","Orleans County","New York",91
"36073",2024,"B17001B_ChildPov","Black or African American alone",30.316742081448,49.3420189644341,162.755017778208,"Orleans","Orleans County","New York",67
