Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
Priority Area,Indicator,Data Years,Region,County,Numerator,Denominator,Percent or Rate,Percent or Rate Unit,Indicator Performance,Concern Level,Quartile Distribution,Region Rate,State Rate,Data Comments,Date Source
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Tug Hill Seaway,Jefferson,4,1536,0.3,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.9,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,New York City,Kings,2660,57714,4.6,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,2.0 - 4.9: Q4,4.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Tug Hill Seaway,Lewis,2,232,0.9,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.9,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Livingston,4,612,0.7,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Long Island,Long Island,667,28466,2.3,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,2.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Central NY,Madison,7,715,1,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,1.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mid-Hudson,Mid-Hudson,636,31367,2,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,2,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mohawk Valley,Mohawk Valley,22,3586,0.6,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,0.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Monroe,509,12547,4.1,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,2.0 - 4.9: Q4,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mohawk Valley,Montgomery,9,1029,0.9,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Long Island,Nassau,356,12044,3,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,2.0 - 4.9: Q4,2.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,New York City,New York,1056,23323,4.5,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,2.0 - 4.9: Q4,4.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,New York City,New York City,8820,206055,4.3,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,4.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,New York State,New York State,11727,345344,3.4,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,3.4,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Western NY,Niagara,60,3131,1.9,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,2.5,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,North Country,North Country,26,3040,0.9,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,0.9,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Central NY,Oneida,33,3750,0.9,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Central NY,Onondaga,156,6133,2.5,Preventable asthma hospitalization rate per 100,Improved^,High Concern,2.0 - 4.9: Q4,1.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Ontario,6,977,0.6,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mid-Hudson,Orange,105,5809,1.8,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,2,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Western NY,Orleans,7,389,1.8,Preventable asthma hospitalization rate per 100,Improved^,Moderate Concern,1.0 -< 2.0: Q3,2.5,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Central NY,Oswego,16,1512,1.1,Preventable asthma hospitalization rate per 100,No Change^,Moderate Concern,1.0 -< 2.0: Q3,1.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mohawk Valley,Otsego,1,652,0.2,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mid-Hudson,Putnam,11,696,1.6,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,2,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,New York City,Queens,1295,45161,2.9,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,2.0 - 4.9: Q4,4.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Capital Region,Rensselaer,23,2428,0.9,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.4,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,New York City,Richmond,262,8189,3.2,Preventable asthma hospitalization rate per 100,Improved^,High Concern,2.0 - 4.9: Q4,4.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mid-Hudson,Rockland,59,4646,1.3,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,2,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Capital Region,Saratoga,5,1378,0.4,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.4,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Capital Region,Schenectady,34,2887,1.2,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,1.4,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mohawk Valley,Schoharie,1,331,0.3,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.6,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Schuyler,0,141,0,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Seneca,3,263,1.1,Preventable asthma hospitalization rate per 100,No Change^,Moderate Concern,1.0 -< 2.0: Q3,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Southern Tier,Southern Tier,59,4239,1.4,Preventable asthma hospitalization rate per 100,Improved^,No Distribution,,1.4,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Tug Hill Seaway,St. Lawrence,21,1278,1.6,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,0.9,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Steuben,6,962,0.6,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Long Island,Suffolk,311,16422,1.9,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,2.3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mid-Hudson,Sullivan,20,1962,1,Preventable asthma hospitalization rate per 100,Worsened^,Moderate Concern,1.0 -< 2.0: Q3,2,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Southern Tier,Tioga,11,474,2.3,Preventable asthma hospitalization rate per 100,Improved^,High Concern,2.0 - 4.9: Q4,1.4,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Southern Tier,Tompkins,3,639,0.5,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.4,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Tug Hill Seaway,Tug Hill Seaway,27,3046,0.9,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,0.9,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mid-Hudson,Ulster,29,1701,1.7,Preventable asthma hospitalization rate per 100,No Change^,Moderate Concern,1.0 -< 2.0: Q3,2,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,North Country,Warren,5,686,0.7,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.9,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,North Country,Washington,7,898,0.8,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.9,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Wayne,12,1342,0.9,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Mid-Hudson,Westchester,281,13328,2.1,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,2.0 - 4.9: Q4,2,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Western NY,Western NY,539,21979,2.5,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,2.5,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Western NY,Wyoming,2,334,0.6,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,2.5,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2017-2019,Finger Lakes,Yates,1,175,0.6,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,3,3.4,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Capital Region,Albany,74,2556,2.9,Preventable asthma hospitalization rate per 100,Improved^,High Concern,1.7 - 4.9: Q4,1.6,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Western NY,Allegany,1,272,0.4,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.9,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,New York City,Bronx,2254,46276,4.9,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,4.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Southern Tier,Broome,14,1325,1.1,Preventable asthma hospitalization rate per 100,Improved^,Moderate Concern,1.0 -< 1.7: Q3,1,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Capital Region,Capital Region,132,8237,1.6,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,1.6,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Western NY,Cattaraugus,4,481,0.8,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.9,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Central NY,Cayuga,4,481,0.8,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,2.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Central NY,Central NY,189,8290,2.3,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,2.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Western NY,Chautauqua,8,2151,0.4,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.9,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Finger Lakes,Chemung,5,787,0.6,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,2.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Southern Tier,Chenango,1,353,0.3,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,1,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,North Country,Clinton,1,500,0.2,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.2,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Capital Region,Columbia,5,688,0.7,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,1.6,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Central NY,Cortland,1,370,0.3,Preventable asthma hospitalization rate per 100,Worsened^,Low Concern,0.0 -< 1.0: Q1 - Q2,2.3,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Southern Tier,Delaware,1,271,0.4,Preventable asthma hospitalization rate per 100,No Change^,Low Concern,0.0 -< 1.0: Q1 - Q2,1,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Mid-Hudson,Dutchess,56,2107,2.7,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,1.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Western NY,Erie,211,7871,2.7,Preventable asthma hospitalization rate per 100,Worsened^,High Concern,1.7 - 4.9: Q4,1.9,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,North Country,Essex,0,178,0,Preventable asthma hospitalization rate per 100,Improved^,Low Concern,0.0 -< 1.0: Q1 - Q2,0.2,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,Finger Lakes,Finger Lakes,343,12345,2.8,Preventable asthma hospitalization rate per 100,Worsened^,No Distribution,,2.8,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
Component 5: Asthma Data for the Medicaid Managed Care Population in New York State,"Potentially preventable hospital admissions for asthma among the Medicaid Managed Care asthma universe* population, children (aged 2-17 years)",2019-2021,North Country,Franklin,2,208,1,Preventable asthma hospitalization rate per 100,Improved^,Moderate Concern,1.0 -< 1.7: Q3,0.2,3.3,,"Medicaid Managed Care, Office of Health Insurance Programs Data Mart data as of October 2024"
