"GEOID","year","variable","Variable_Description","estimate","moe","moe_pct_of_estimate","County","Geography","State"
"3603754166",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.1,2.6,50.9803921568628,"Genesee","Oakfield town","New York"
"3603756792",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.3,1.9,57.5757575757576,"Genesee","Pavilion town","New York"
"3603757078",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.4,2.2,64.7058823529412,"Genesee","Pembroke town","New York"
"3603770607",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3,1.9,63.3333333333333,"Genesee","Stafford town","New York"
"3603775011",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.5,5.1,78.4615384615385,"Genesee","Tonawanda Reservation","New York"
"3605103364",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.9,2.2,44.8979591836735,"Livingston","Avon town","New York"
"3605111715",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.3,2.8,65.1162790697674,"Livingston","Caledonia town","New York"
"3605117618",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.2,2,62.5,"Livingston","Conesus town","New York"
"3605128629",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",1.9,0.8,42.1052631578947,"Livingston","Geneseo town","New York"
"3605131016",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.1,3.8,53.5211267605634,"Livingston","Groveland town","New York"
"3605141883",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.2,2.1,65.625,"Livingston","Leicester town","New York"
"3605142334",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.4,1.4,41.1764705882353,"Livingston","Lima town","New York"
"3605142961",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.7,3.2,68.0851063829787,"Livingston","Livonia town","New York"
"3605148956",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",12.5,8.4,67.2,"Livingston","Mount Morris town","New York"
"3605151869",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.4,2,45.4545454545455,"Livingston","North Dansville town","New York"
"3605154089",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",1.5,1.1,73.3333333333333,"Livingston","Nunda town","New York"
"3605155508",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",2.8,1.3,46.4285714285714,"Livingston","Ossian town","New York"
"3605159179",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.2,2.7,64.2857142857143,"Livingston","Portage town","New York"
"3605170101",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",5.6,3.6,64.2857142857143,"Livingston","Sparta town","New York"
"3605170475",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.1,1.5,48.3870967741935,"Livingston","Springwater town","New York"
"3605181006",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.8,2.9,60.4166666666667,"Livingston","West Sparta town","New York"
"3605184022",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3,1.8,60,"Livingston","York town","New York"
"3605500000",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",NA,0,NA,"Monroe","County subdivisions not defined","New York"
"3605508246",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.8,1.2,31.5789473684211,"Monroe","Brighton town","New York"
"3605515462",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4,1.3,32.5,"Monroe","Chili town","New York"
"3605515957",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",6.9,7.1,102.898550724638,"Monroe","Clarkson town","New York"
"3605522870",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",7.8,3,38.4615384615385,"Monroe","East Rochester town","New York"
"3605528442",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",3.7,0.8,21.6216216216216,"Monroe","Gates town","New York"
"3605530290",2017,"S2701_C05_001","Percent of Civilian Noninstitutionalized Population Uninsured",4.3,0.6,13.953488372093,"Monroe","Greece town","New York"
